recording_id,speaker,audio_path,y_true,n_segments,split,PC1,PC2,class_name
p229__p229_021_mic1,p229,VOiCES_devkit\source-16k\p229\p229_021_mic1.wav,0,3,train,-0.6456564,-0.0069049895,not_allow
p229__p229_022_mic1,p229,VOiCES_devkit\source-16k\p229\p229_022_mic1.wav,0,2,train,-0.5402563,0.18786266,not_allow
p229__p229_023_mic1,p229,VOiCES_devkit\source-16k\p229\p229_023_mic1.wav,0,4,train,-0.3313317,0.17555293,not_allow
p229__p229_024_mic1,p229,VOiCES_devkit\source-16k\p229\p229_024_mic1.wav,0,2,train,-0.34589162,0.19749752,not_allow
p229__p229_025_mic1,p229,VOiCES_devkit\source-16k\p229\p229_025_mic1.wav,0,1,train,-0.6069506,0.042404503,not_allow
p229__p229_026_mic1,p229,VOiCES_devkit\source-16k\p229\p229_026_mic1.wav,0,1,train,-0.6562342,-0.02293384,not_allow
p229__p229_027_mic1,p229,VOiCES_devkit\source-16k\p229\p229_027_mic1.wav,0,1,train,-0.5100428,-0.08974846,not_allow
p229__p229_028_mic1,p229,VOiCES_devkit\source-16k\p229\p229_028_mic1.wav,0,2,train,-0.56243855,-0.05262339,not_allow
p229__p229_029_mic1,p229,VOiCES_devkit\source-16k\p229\p229_029_mic1.wav,0,1,train,-0.65977865,-0.08119334,not_allow
p229__p229_030_mic1,p229,VOiCES_devkit\source-16k\p229\p229_030_mic1.wav,0,1,train,-0.550139,0.11338171,not_allow
p229__p229_031_mic1,p229,VOiCES_devkit\source-16k\p229\p229_031_mic1.wav,0,2,train,-0.41077837,0.10376975,not_allow
p229__p229_032_mic1,p229,VOiCES_devkit\source-16k\p229\p229_032_mic1.wav,0,1,train,-0.22054535,0.005823016,not_allow
p229__p229_033_mic1,p229,VOiCES_devkit\source-16k\p229\p229_033_mic1.wav,0,1,train,-0.63760203,-0.093771726,not_allow
p229__p229_034_mic1,p229,VOiCES_devkit\source-16k\p229\p229_034_mic1.wav,0,1,train,-0.62980497,0.057784766,not_allow
p229__p229_035_mic1,p229,VOiCES_devkit\source-16k\p229\p229_035_mic1.wav,0,1,train,-0.5932192,0.10704404,not_allow
p229__p229_036_mic1,p229,VOiCES_devkit\source-16k\p229\p229_036_mic1.wav,0,1,train,-0.66480976,-0.05649732,not_allow
p229__p229_037_mic1,p229,VOiCES_devkit\source-16k\p229\p229_037_mic1.wav,0,1,train,-0.66452366,-0.04485157,not_allow
p229__p229_038_mic1,p229,VOiCES_devkit\source-16k\p229\p229_038_mic1.wav,0,1,train,-0.62469375,0.041191906,not_allow
p229__p229_039_mic1,p229,VOiCES_devkit\source-16k\p229\p229_039_mic1.wav,0,1,train,-0.65442044,-0.09457873,not_allow
p229__p229_040_mic1,p229,VOiCES_devkit\source-16k\p229\p229_040_mic1.wav,0,2,train,-0.55508596,0.013772994,not_allow
p229__p229_041_mic1,p229,VOiCES_devkit\source-16k\p229\p229_041_mic1.wav,0,1,train,-0.5356753,0.11433071,not_allow
p229__p229_042_mic1,p229,VOiCES_devkit\source-16k\p229\p229_042_mic1.wav,0,1,train,-0.63720053,0.0069702566,not_allow
p229__p229_043_mic1,p229,VOiCES_devkit\source-16k\p229\p229_043_mic1.wav,0,1,train,-0.6627897,-0.035084188,not_allow
p229__p229_044_mic1,p229,VOiCES_devkit\source-16k\p229\p229_044_mic1.wav,0,1,train,-0.27937987,-0.19759597,not_allow
p230__p230_001_mic1,p230,VOiCES_devkit\source-16k\p230\p230_001_mic1.wav,0,1,train,-0.38152856,-0.0760968,not_allow
p230__p230_002_mic1,p230,VOiCES_devkit\source-16k\p230\p230_002_mic1.wav,0,2,train,-0.1341577,-0.09879768,not_allow
p230__p230_003_mic1,p230,VOiCES_devkit\source-16k\p230\p230_003_mic1.wav,0,3,train,-0.3447727,0.061660647,not_allow
p230__p230_005_mic1,p230,VOiCES_devkit\source-16k\p230\p230_005_mic1.wav,0,3,train,-0.45201415,0.17984757,not_allow
p230__p230_006_mic1,p230,VOiCES_devkit\source-16k\p230\p230_006_mic1.wav,0,2,train,-0.046525255,0.27087194,not_allow
p230__p230_007_mic1,p230,VOiCES_devkit\source-16k\p230\p230_007_mic1.wav,0,2,train,-0.29466698,0.13835692,not_allow
p230__p230_008_mic1,p230,VOiCES_devkit\source-16k\p230\p230_008_mic1.wav,0,3,train,0.14003341,0.3190959,not_allow
p230__p230_009_mic1,p230,VOiCES_devkit\source-16k\p230\p230_009_mic1.wav,0,2,train,-0.0880394,0.0046644807,not_allow
p230__p230_010_mic1,p230,VOiCES_devkit\source-16k\p230\p230_010_mic1.wav,0,1,train,-0.44993684,0.17229009,not_allow
p230__p230_012_mic1,p230,VOiCES_devkit\source-16k\p230\p230_012_mic1.wav,0,2,train,0.037551407,0.1431596,not_allow
p230__p230_013_mic1,p230,VOiCES_devkit\source-16k\p230\p230_013_mic1.wav,0,2,train,-0.5700273,0.09561011,not_allow
p230__p230_014_mic1,p230,VOiCES_devkit\source-16k\p230\p230_014_mic1.wav,0,2,train,0.30026954,0.15568241,not_allow
p230__p230_016_mic1,p230,VOiCES_devkit\source-16k\p230\p230_016_mic1.wav,0,3,train,-0.09938869,0.12877157,not_allow
p230__p230_017_mic1,p230,VOiCES_devkit\source-16k\p230\p230_017_mic1.wav,0,2,train,-0.38995302,0.030137718,not_allow
p230__p230_018_mic1,p230,VOiCES_devkit\source-16k\p230\p230_018_mic1.wav,0,2,train,0.17481223,0.29132664,not_allow
p230__p230_019_mic1,p230,VOiCES_devkit\source-16k\p230\p230_019_mic1.wav,0,3,train,0.4835525,0.2226252,not_allow
p230__p230_020_mic1,p230,VOiCES_devkit\source-16k\p230\p230_020_mic1.wav,0,2,train,0.2203445,0.07983041,not_allow
p230__p230_021_mic1,p230,VOiCES_devkit\source-16k\p230\p230_021_mic1.wav,0,4,train,-0.20951858,0.14223197,not_allow
p230__p230_023_mic1,p230,VOiCES_devkit\source-16k\p230\p230_023_mic1.wav,0,5,train,0.10992883,0.2363109,not_allow
p230__p230_024_mic1,p230,VOiCES_devkit\source-16k\p230\p230_024_mic1.wav,0,3,train,-0.33318618,0.15155801,not_allow
p230__p230_025_mic1,p230,VOiCES_devkit\source-16k\p230\p230_025_mic1.wav,0,1,train,-0.6436477,-0.05257292,not_allow
p230__p230_026_mic1,p230,VOiCES_devkit\source-16k\p230\p230_026_mic1.wav,0,1,train,-0.6555615,-0.010167271,not_allow
p230__p230_027_mic1,p230,VOiCES_devkit\source-16k\p230\p230_027_mic1.wav,0,1,train,0.46244597,0.2583726,not_allow
p230__p230_028_mic1,p230,VOiCES_devkit\source-16k\p230\p230_028_mic1.wav,0,1,train,-0.61371416,0.014223278,not_allow
p230__p230_029_mic1,p230,VOiCES_devkit\source-16k\p230\p230_029_mic1.wav,0,1,train,-0.45502394,0.2586376,not_allow
p230__p230_030_mic1,p230,VOiCES_devkit\source-16k\p230\p230_030_mic1.wav,0,2,train,0.03811069,0.112591386,not_allow
p230__p230_031_mic1,p230,VOiCES_devkit\source-16k\p230\p230_031_mic1.wav,0,1,train,-0.55396366,-0.053556293,not_allow
p230__p230_032_mic1,p230,VOiCES_devkit\source-16k\p230\p230_032_mic1.wav,0,1,train,-0.15741988,0.06919664,not_allow
p230__p230_033_mic1,p230,VOiCES_devkit\source-16k\p230\p230_033_mic1.wav,0,2,train,-0.5205755,-0.13388127,not_allow
p230__p230_034_mic1,p230,VOiCES_devkit\source-16k\p230\p230_034_mic1.wav,0,1,train,0.45949805,0.053290933,not_allow
p230__p230_035_mic1,p230,VOiCES_devkit\source-16k\p230\p230_035_mic1.wav,0,2,train,-0.40830734,0.08249959,not_allow
p230__p230_036_mic1,p230,VOiCES_devkit\source-16k\p230\p230_036_mic1.wav,0,1,train,-0.6232555,0.012472153,not_allow
p230__p230_037_mic1,p230,VOiCES_devkit\source-16k\p230\p230_037_mic1.wav,0,1,train,0.42154798,0.11988208,not_allow
p230__p230_038_mic1,p230,VOiCES_devkit\source-16k\p230\p230_038_mic1.wav,0,1,train,0.60655886,0.049046397,not_allow
p230__p230_039_mic1,p230,VOiCES_devkit\source-16k\p230\p230_039_mic1.wav,0,1,train,-0.651854,-0.0035770833,not_allow
p230__p230_040_mic1,p230,VOiCES_devkit\source-16k\p230\p230_040_mic1.wav,0,1,train,0.40748402,0.026179224,not_allow
p230__p230_041_mic1,p230,VOiCES_devkit\source-16k\p230\p230_041_mic1.wav,0,1,train,-0.20991583,0.033114076,not_allow
p230__p230_042_mic1,p230,VOiCES_devkit\source-16k\p230\p230_042_mic1.wav,0,1,train,-0.032237656,0.30888903,not_allow
p230__p230_043_mic1,p230,VOiCES_devkit\source-16k\p230\p230_043_mic1.wav,0,1,train,0.26725823,0.15547523,not_allow
p230__p230_044_mic1,p230,VOiCES_devkit\source-16k\p230\p230_044_mic1.wav,0,1,train,0.081064224,0.08138442,not_allow
p230__p230_045_mic1,p230,VOiCES_devkit\source-16k\p230\p230_045_mic1.wav,0,1,train,-0.2702757,0.21813512,not_allow
p230__p230_046_mic1,p230,VOiCES_devkit\source-16k\p230\p230_046_mic1.wav,0,1,train,0.07456319,0.15443537,not_allow
p230__p230_047_mic1,p230,VOiCES_devkit\source-16k\p230\p230_047_mic1.wav,0,1,train,-0.6533627,-0.038758725,not_allow
p230__p230_048_mic1,p230,VOiCES_devkit\source-16k\p230\p230_048_mic1.wav,0,1,train,-0.6608226,-0.058573633,not_allow
p230__p230_049_mic1,p230,VOiCES_devkit\source-16k\p230\p230_049_mic1.wav,0,1,train,-0.59413224,0.0680888,not_allow
p230__p230_050_mic1,p230,VOiCES_devkit\source-16k\p230\p230_050_mic1.wav,0,2,train,-0.1659556,0.18255147,not_allow
p230__p230_051_mic1,p230,VOiCES_devkit\source-16k\p230\p230_051_mic1.wav,0,1,train,-0.25597522,-0.077277035,not_allow
p230__p230_052_mic1,p230,VOiCES_devkit\source-16k\p230\p230_052_mic1.wav,0,1,train,-0.5878888,0.076597214,not_allow
p230__p230_053_mic1,p230,VOiCES_devkit\source-16k\p230\p230_053_mic1.wav,0,1,train,-0.44033512,0.14553177,not_allow
p230__p230_054_mic1,p230,VOiCES_devkit\source-16k\p230\p230_054_mic1.wav,0,1,train,-0.6561584,-0.02808094,not_allow
p230__p230_055_mic1,p230,VOiCES_devkit\source-16k\p230\p230_055_mic1.wav,0,2,train,-0.6458181,-0.019081026,not_allow
p230__p230_056_mic1,p230,VOiCES_devkit\source-16k\p230\p230_056_mic1.wav,0,1,train,0.23776394,-0.106000826,not_allow
p230__p230_057_mic1,p230,VOiCES_devkit\source-16k\p230\p230_057_mic1.wav,0,2,train,0.29507595,0.02933526,not_allow
p230__p230_058_mic1,p230,VOiCES_devkit\source-16k\p230\p230_058_mic1.wav,0,1,train,0.52992594,0.07380903,not_allow
p230__p230_059_mic1,p230,VOiCES_devkit\source-16k\p230\p230_059_mic1.wav,0,1,train,0.20272551,0.32056606,not_allow
p230__p230_060_mic1,p230,VOiCES_devkit\source-16k\p230\p230_060_mic1.wav,0,1,train,-0.62295645,0.029661953,not_allow
p230__p230_061_mic1,p230,VOiCES_devkit\source-16k\p230\p230_061_mic1.wav,0,1,train,-0.5857356,0.09940535,not_allow
p230__p230_062_mic1,p230,VOiCES_devkit\source-16k\p230\p230_062_mic1.wav,0,1,train,0.47713247,0.18498188,not_allow
p230__p230_063_mic1,p230,VOiCES_devkit\source-16k\p230\p230_063_mic1.wav,0,1,train,-0.60282856,0.09085289,not_allow
p230__p230_064_mic1,p230,VOiCES_devkit\source-16k\p230\p230_064_mic1.wav,0,1,train,-0.5213947,0.22049761,not_allow
p230__p230_065_mic1,p230,VOiCES_devkit\source-16k\p230\p230_065_mic1.wav,0,1,train,-0.6549971,-0.009450138,not_allow
p230__p230_066_mic1,p230,VOiCES_devkit\source-16k\p230\p230_066_mic1.wav,0,1,train,-0.55203944,0.13022774,not_allow
p230__p230_068_mic1,p230,VOiCES_devkit\source-16k\p230\p230_068_mic1.wav,0,1,train,0.5808479,0.13705269,not_allow
p230__p230_069_mic1,p230,VOiCES_devkit\source-16k\p230\p230_069_mic1.wav,0,1,train,-0.45723593,0.24600238,not_allow
sp0093__Lab41-SRI-VOiCES-src-sp0093-ch123172-sg0024,sp0093,VOiCES_devkit\source-16k\sp0093\Lab41-SRI-VOiCES-src-sp0093-ch123172-sg0024.wav,0,6,train,0.62404394,0.011241704,not_allow
sp0093__Lab41-SRI-VOiCES-src-sp0093-ch126209-sg0001,sp0093,VOiCES_devkit\source-16k\sp0093\Lab41-SRI-VOiCES-src-sp0093-ch126209-sg0001.wav,0,6,train,0.5760915,-0.005056232,not_allow
sp0112__Lab41-SRI-VOiCES-src-sp0112-ch121727-sg0019,sp0112,VOiCES_devkit\source-16k\sp0112\Lab41-SRI-VOiCES-src-sp0112-ch121727-sg0019.wav,0,6,train,0.7024578,-0.028072923,not_allow
sp0112__Lab41-SRI-VOiCES-src-sp0112-ch123216-sg0017,sp0112,VOiCES_devkit\source-16k\sp0112\Lab41-SRI-VOiCES-src-sp0112-ch123216-sg0017.wav,0,6,train,0.5701327,0.065160185,not_allow
sp0115__Lab41-SRI-VOiCES-src-sp0115-ch121720-sg0008,sp0115,VOiCES_devkit\source-16k\sp0115\Lab41-SRI-VOiCES-src-sp0115-ch121720-sg0008.wav,0,6,train,0.6835485,-0.17879926,not_allow
sp0115__Lab41-SRI-VOiCES-src-sp0115-ch121896-sg0012,sp0115,VOiCES_devkit\source-16k\sp0115\Lab41-SRI-VOiCES-src-sp0115-ch121896-sg0012.wav,0,5,train,0.6964946,-0.0714121,not_allow
sp0118__Lab41-SRI-VOiCES-src-sp0118-ch121721-sg0026,sp0118,VOiCES_devkit\source-16k\sp0118\Lab41-SRI-VOiCES-src-sp0118-ch121721-sg0026.wav,0,6,train,0.5809127,-0.018737823,not_allow
sp0118__Lab41-SRI-VOiCES-src-sp0118-ch124588-sg0013,sp0118,VOiCES_devkit\source-16k\sp0118\Lab41-SRI-VOiCES-src-sp0118-ch124588-sg0013.wav,0,6,train,0.6369961,-0.011671394,not_allow
sp0122__Lab41-SRI-VOiCES-src-sp0122-ch121729-sg0023,sp0122,VOiCES_devkit\source-16k\sp0122\Lab41-SRI-VOiCES-src-sp0122-ch121729-sg0023.wav,0,6,train,0.32484624,0.07272455,not_allow
sp0122__Lab41-SRI-VOiCES-src-sp0122-ch121729-sg0025,sp0122,VOiCES_devkit\source-16k\sp0122\Lab41-SRI-VOiCES-src-sp0122-ch121729-sg0025.wav,0,6,train,0.16348897,0.1548658,not_allow
sp0150__Lab41-SRI-VOiCES-src-sp0150-ch126112-sg0001,sp0150,VOiCES_devkit\source-16k\sp0150\Lab41-SRI-VOiCES-src-sp0150-ch126112-sg0001.wav,0,6,train,0.52941364,0.042869925,not_allow
sp0150__Lab41-SRI-VOiCES-src-sp0150-ch132655-sg0018,sp0150,VOiCES_devkit\source-16k\sp0150\Lab41-SRI-VOiCES-src-sp0150-ch132655-sg0018.wav,0,6,train,0.45097226,0.14137486,not_allow
sp0166__Lab41-SRI-VOiCES-src-sp0166-ch000352-sg0020,sp0166,VOiCES_devkit\source-16k\sp0166\Lab41-SRI-VOiCES-src-sp0166-ch000352-sg0020.wav,0,6,train,0.69879764,-0.13457394,not_allow
sp0166__Lab41-SRI-VOiCES-src-sp0166-ch126302-sg0013,sp0166,VOiCES_devkit\source-16k\sp0166\Lab41-SRI-VOiCES-src-sp0166-ch126302-sg0013.wav,0,5,train,0.7272564,-0.070130765,not_allow
sp0174__Lab41-SRI-VOiCES-src-sp0174-ch050561-sg0015,sp0174,VOiCES_devkit\source-16k\sp0174\Lab41-SRI-VOiCES-src-sp0174-ch050561-sg0015.wav,0,6,train,0.68849486,-0.14007513,not_allow
sp0174__Lab41-SRI-VOiCES-src-sp0174-ch168635-sg0003,sp0174,VOiCES_devkit\source-16k\sp0174\Lab41-SRI-VOiCES-src-sp0174-ch168635-sg0003.wav,0,5,train,0.5304628,-0.06843832,not_allow
sp0175__Lab41-SRI-VOiCES-src-sp0175-ch127696-sg0007,sp0175,VOiCES_devkit\source-16k\sp0175\Lab41-SRI-VOiCES-src-sp0175-ch127696-sg0007.wav,0,6,train,0.6666258,-0.09313004,not_allow
sp0175__Lab41-SRI-VOiCES-src-sp0175-ch129587-sg0019,sp0175,VOiCES_devkit\source-16k\sp0175\Lab41-SRI-VOiCES-src-sp0175-ch129587-sg0019.wav,0,6,train,0.6641279,-0.048702195,not_allow
sp0176__Lab41-SRI-VOiCES-src-sp0176-ch123271-sg0017,sp0176,VOiCES_devkit\source-16k\sp0176\Lab41-SRI-VOiCES-src-sp0176-ch123271-sg0017.wav,0,6,train,0.6778155,-0.11193353,not_allow
sp0176__Lab41-SRI-VOiCES-src-sp0176-ch123271-sg0019,sp0176,VOiCES_devkit\source-16k\sp0176\Lab41-SRI-VOiCES-src-sp0176-ch123271-sg0019.wav,0,6,train,0.6769826,-0.106283024,not_allow
sp0188__Lab41-SRI-VOiCES-src-sp0188-ch141613-sg0013,sp0188,VOiCES_devkit\source-16k\sp0188\Lab41-SRI-VOiCES-src-sp0188-ch141613-sg0013.wav,0,6,train,0.6566443,-0.073030636,not_allow
sp0188__Lab41-SRI-VOiCES-src-sp0188-ch141613-sg0017,sp0188,VOiCES_devkit\source-16k\sp0188\Lab41-SRI-VOiCES-src-sp0188-ch141613-sg0017.wav,0,6,train,0.64241207,-0.18360892,not_allow
sp0192__Lab41-SRI-VOiCES-src-sp0192-ch128344-sg0007,sp0192,VOiCES_devkit\source-16k\sp0192\Lab41-SRI-VOiCES-src-sp0192-ch128344-sg0007.wav,0,6,train,0.62863076,-0.050141484,not_allow
sp0192__Lab41-SRI-VOiCES-src-sp0192-ch128344-sg0021,sp0192,VOiCES_devkit\source-16k\sp0192\Lab41-SRI-VOiCES-src-sp0192-ch128344-sg0021.wav,0,5,train,0.5406746,-0.0043465495,not_allow
sp0200__Lab41-SRI-VOiCES-src-sp0200-ch124139-sg0016,sp0200,VOiCES_devkit\source-16k\sp0200\Lab41-SRI-VOiCES-src-sp0200-ch124139-sg0016.wav,0,6,train,0.6904669,-0.09365341,not_allow
sp0200__Lab41-SRI-VOiCES-src-sp0200-ch126784-sg0001,sp0200,VOiCES_devkit\source-16k\sp0200\Lab41-SRI-VOiCES-src-sp0200-ch126784-sg0001.wav,0,6,train,0.7055025,-0.09458637,not_allow
sp0204__Lab41-SRI-VOiCES-src-sp0204-ch148920-sg0005,sp0204,VOiCES_devkit\source-16k\sp0204\Lab41-SRI-VOiCES-src-sp0204-ch148920-sg0005.wav,0,6,train,0.50527656,-0.00083848834,not_allow
sp0204__Lab41-SRI-VOiCES-src-sp0204-ch148920-sg0015,sp0204,VOiCES_devkit\source-16k\sp0204\Lab41-SRI-VOiCES-src-sp0204-ch148920-sg0015.wav,0,6,train,0.633964,-0.08307251,not_allow
sp0209__Lab41-SRI-VOiCES-src-sp0209-ch004733-sg0009,sp0209,VOiCES_devkit\source-16k\sp0209\Lab41-SRI-VOiCES-src-sp0209-ch004733-sg0009.wav,0,6,train,0.5753761,0.021991193,not_allow
sp0209__Lab41-SRI-VOiCES-src-sp0209-ch004733-sg0027,sp0209,VOiCES_devkit\source-16k\sp0209\Lab41-SRI-VOiCES-src-sp0209-ch004733-sg0027.wav,0,6,train,0.6923999,-0.07123211,not_allow
sp0224__Lab41-SRI-VOiCES-src-sp0224-ch128660-sg0019,sp0224,VOiCES_devkit\source-16k\sp0224\Lab41-SRI-VOiCES-src-sp0224-ch128660-sg0019.wav,0,6,train,0.5643327,0.016958892,not_allow
sp0224__Lab41-SRI-VOiCES-src-sp0224-ch129790-sg0006,sp0224,VOiCES_devkit\source-16k\sp0224\Lab41-SRI-VOiCES-src-sp0224-ch129790-sg0006.wav,0,6,train,0.41805783,0.08879277,not_allow
sp0242__Lab41-SRI-VOiCES-src-sp0242-ch122625-sg0002,sp0242,VOiCES_devkit\source-16k\sp0242\Lab41-SRI-VOiCES-src-sp0242-ch122625-sg0002.wav,0,5,train,0.7196978,-0.05081679,not_allow
sp0242__Lab41-SRI-VOiCES-src-sp0242-ch122626-sg0031,sp0242,VOiCES_devkit\source-16k\sp0242\Lab41-SRI-VOiCES-src-sp0242-ch122626-sg0031.wav,0,6,train,0.5847777,-0.013923168,not_allow
sp0250__Lab41-SRI-VOiCES-src-sp0250-ch140277-sg0008,sp0250,VOiCES_devkit\source-16k\sp0250\Lab41-SRI-VOiCES-src-sp0250-ch140277-sg0008.wav,0,5,train,0.7149503,-0.050388828,not_allow
sp0250__Lab41-SRI-VOiCES-src-sp0250-ch142276-sg0016,sp0250,VOiCES_devkit\source-16k\sp0250\Lab41-SRI-VOiCES-src-sp0250-ch142276-sg0016.wav,0,6,train,0.6262957,-0.12319635,not_allow
sp0251__Lab41-SRI-VOiCES-src-sp0251-ch118436-sg0016,sp0251,VOiCES_devkit\source-16k\sp0251\Lab41-SRI-VOiCES-src-sp0251-ch118436-sg0016.wav,0,3,train,0.67563766,-0.14102452,not_allow
sp0251__Lab41-SRI-VOiCES-src-sp0251-ch136532-sg0004,sp0251,VOiCES_devkit\source-16k\sp0251\Lab41-SRI-VOiCES-src-sp0251-ch136532-sg0004.wav,0,8,train,0.66174906,0.0337708,not_allow
sp0254__Lab41-SRI-VOiCES-src-sp0254-ch012312-sg0020,sp0254,VOiCES_devkit\source-16k\sp0254\Lab41-SRI-VOiCES-src-sp0254-ch012312-sg0020.wav,0,6,train,0.6692587,-0.14090525,not_allow
sp0254__Lab41-SRI-VOiCES-src-sp0254-ch127705-sg0038,sp0254,VOiCES_devkit\source-16k\sp0254\Lab41-SRI-VOiCES-src-sp0254-ch127705-sg0038.wav,0,6,train,0.39389893,0.12854347,not_allow
sp0303__Lab41-SRI-VOiCES-src-sp0303-ch123500-sg0023,sp0303,VOiCES_devkit\source-16k\sp0303\Lab41-SRI-VOiCES-src-sp0303-ch123500-sg0023.wav,0,6,train,0.64446044,-0.07893431,not_allow
sp0303__Lab41-SRI-VOiCES-src-sp0303-ch123507-sg0017,sp0303,VOiCES_devkit\source-16k\sp0303\Lab41-SRI-VOiCES-src-sp0303-ch123507-sg0017.wav,0,5,train,0.5340627,0.034723938,not_allow
sp0373__Lab41-SRI-VOiCES-src-sp0373-ch130975-sg0023,sp0373,VOiCES_devkit\source-16k\sp0373\Lab41-SRI-VOiCES-src-sp0373-ch130975-sg0023.wav,0,6,train,0.6462877,-0.08938821,not_allow
sp0373__Lab41-SRI-VOiCES-src-sp0373-ch130977-sg0028,sp0373,VOiCES_devkit\source-16k\sp0373\Lab41-SRI-VOiCES-src-sp0373-ch130977-sg0028.wav,0,6,train,0.56610864,-0.025805652,not_allow
sp0479__Lab41-SRI-VOiCES-src-sp0479-ch107479-sg0007,sp0479,VOiCES_devkit\source-16k\sp0479\Lab41-SRI-VOiCES-src-sp0479-ch107479-sg0007.wav,0,5,train,0.70217085,-0.037899405,not_allow
sp0479__Lab41-SRI-VOiCES-src-sp0479-ch134717-sg0050,sp0479,VOiCES_devkit\source-16k\sp0479\Lab41-SRI-VOiCES-src-sp0479-ch134717-sg0050.wav,0,6,train,0.41130844,0.19677553,not_allow
sp0480__Lab41-SRI-VOiCES-src-sp0480-ch126336-sg0000,sp0480,VOiCES_devkit\source-16k\sp0480\Lab41-SRI-VOiCES-src-sp0480-ch126336-sg0000.wav,0,6,train,0.5626904,-0.043967143,not_allow
sp0480__Lab41-SRI-VOiCES-src-sp0480-ch127525-sg0029,sp0480,VOiCES_devkit\source-16k\sp0480\Lab41-SRI-VOiCES-src-sp0480-ch127525-sg0029.wav,0,6,train,0.46755365,-0.14952996,not_allow
sp0492__Lab41-SRI-VOiCES-src-sp0492-ch131887-sg0009,sp0492,VOiCES_devkit\source-16k\sp0492\Lab41-SRI-VOiCES-src-sp0492-ch131887-sg0009.wav,0,6,train,0.45988578,0.13166496,not_allow
sp0492__Lab41-SRI-VOiCES-src-sp0492-ch131887-sg0010,sp0492,VOiCES_devkit\source-16k\sp0492\Lab41-SRI-VOiCES-src-sp0492-ch131887-sg0010.wav,0,5,train,0.57232106,0.14209545,not_allow
sp0636__Lab41-SRI-VOiCES-src-sp0636-ch123163-sg0006,sp0636,VOiCES_devkit\source-16k\sp0636\Lab41-SRI-VOiCES-src-sp0636-ch123163-sg0006.wav,0,6,train,0.5931266,-0.11260998,not_allow
sp0636__Lab41-SRI-VOiCES-src-sp0636-ch128331-sg0015,sp0636,VOiCES_devkit\source-16k\sp0636\Lab41-SRI-VOiCES-src-sp0636-ch128331-sg0015.wav,0,6,train,-0.14936103,0.26800936,not_allow
sp0637__Lab41-SRI-VOiCES-src-sp0637-ch127579-sg0002,sp0637,VOiCES_devkit\source-16k\sp0637\Lab41-SRI-VOiCES-src-sp0637-ch127579-sg0002.wav,0,6,train,0.5325503,-0.024919003,not_allow
sp0637__Lab41-SRI-VOiCES-src-sp0637-ch127597-sg0017,sp0637,VOiCES_devkit\source-16k\sp0637\Lab41-SRI-VOiCES-src-sp0637-ch127597-sg0017.wav,0,6,train,0.45082566,0.08318314,not_allow
sp0652__Lab41-SRI-VOiCES-src-sp0652-ch129742-sg0003,sp0652,VOiCES_devkit\source-16k\sp0652\Lab41-SRI-VOiCES-src-sp0652-ch129742-sg0003.wav,0,3,train,0.41252536,0.12667367,not_allow
sp0652__Lab41-SRI-VOiCES-src-sp0652-ch130726-sg0022,sp0652,VOiCES_devkit\source-16k\sp0652\Lab41-SRI-VOiCES-src-sp0652-ch130726-sg0022.wav,0,5,train,0.40644276,0.16503853,not_allow
sp0667__Lab41-SRI-VOiCES-src-sp0667-ch105002-sg0020,sp0667,VOiCES_devkit\source-16k\sp0667\Lab41-SRI-VOiCES-src-sp0667-ch105002-sg0020.wav,0,5,train,0.576289,-0.0428361,not_allow
sp0667__Lab41-SRI-VOiCES-src-sp0667-ch105002-sg0034,sp0667,VOiCES_devkit\source-16k\sp0667\Lab41-SRI-VOiCES-src-sp0667-ch105002-sg0034.wav,0,6,train,0.5592175,0.03277725,not_allow
sp0688__Lab41-SRI-VOiCES-src-sp0688-ch015446-sg0034,sp0688,VOiCES_devkit\source-16k\sp0688\Lab41-SRI-VOiCES-src-sp0688-ch015446-sg0034.wav,0,6,train,0.6487944,-0.12577045,not_allow
sp0688__Lab41-SRI-VOiCES-src-sp0688-ch046588-sg0028,sp0688,VOiCES_devkit\source-16k\sp0688\Lab41-SRI-VOiCES-src-sp0688-ch046588-sg0028.wav,0,6,train,0.6649058,-0.1409184,not_allow
sp0699__Lab41-SRI-VOiCES-src-sp0699-ch132864-sg0036,sp0699,VOiCES_devkit\source-16k\sp0699\Lab41-SRI-VOiCES-src-sp0699-ch132864-sg0036.wav,0,6,train,0.5495066,0.05084762,not_allow
sp0699__Lab41-SRI-VOiCES-src-sp0699-ch132882-sg0030,sp0699,VOiCES_devkit\source-16k\sp0699\Lab41-SRI-VOiCES-src-sp0699-ch132882-sg0030.wav,0,6,train,0.3554074,0.1516023,not_allow
sp0882__Lab41-SRI-VOiCES-src-sp0882-ch123266-sg0040,sp0882,VOiCES_devkit\source-16k\sp0882\Lab41-SRI-VOiCES-src-sp0882-ch123266-sg0040.wav,0,6,train,0.51224416,-0.03622985,not_allow
