mode,split,recording_id,speaker,class_name,score,threshold,signed_margin,predicted_label
prototype,train,p225__p225_199_mic1,p225,allow,0.9912259578704834,0.86,0.1312259578704834,1
prototype,train,p225__p225_287_mic1,p225,allow,0.9912570118904114,0.86,0.1312570118904114,1
prototype,train,p225__p225_174_mic1,p225,allow,0.9912824034690857,0.86,0.1312824034690857,1
prototype,train,p232__p232_040_mic1,p232,allow,0.9914060235023499,0.86,0.13140602350234987,1
prototype,valid,p232__p232_009_mic1,p232,allow,0.991452693939209,0.86,0.131452693939209,1
prototype,train,p232__p232_032_mic1,p232,allow,0.991462767124176,0.86,0.13146276712417604,1
prototype,valid,p225__p225_330_mic1,p225,allow,0.9914725422859192,0.86,0.1314725422859192,1
prototype,train,p232__p232_029_mic1,p232,allow,0.9915092587471008,0.86,0.13150925874710084,1
prototype,train,p227__p227_016_mic1,p227,allow,0.991580069065094,0.86,0.131580069065094,1
prototype,train,p227__p227_017_mic1,p227,allow,0.9916179180145264,0.86,0.13161791801452638,1
prototype,test,p231__p231_063_mic1,p231,allow,0.9918550252914429,0.86,0.13185502529144288,1
prototype,train,p225__p225_004_mic1,p225,allow,0.9918661713600159,0.86,0.13186617136001588,1
prototype,valid,p228__p228_035_mic1,p228,allow,0.9918774366378784,0.86,0.13187743663787843,1
prototype,test,p231__p231_059_mic1,p231,allow,0.9919369220733643,0.86,0.13193692207336427,1
prototype,test,p232__p232_031_mic1,p232,allow,0.9919390678405762,0.86,0.13193906784057619,1
prototype,train,p225__p225_365_mic1,p225,allow,0.9919588565826416,0.86,0.13195885658264161,1
prototype,train,p225__p225_239_mic1,p225,allow,0.9920107126235962,0.86,0.1320107126235962,1
prototype,test,p227__p227_089_mic1,p227,allow,0.9920176267623901,0.86,0.13201762676239015,1
prototype,train,p225__p225_240_mic1,p225,allow,0.9921799898147583,0.86,0.13217998981475831,1
prototype,train,p227__p227_031_mic1,p227,allow,0.9923398494720459,0.86,0.1323398494720459,1
prototype,train,p232__p232_021_mic1,p232,allow,0.9924479722976685,0.86,0.13244797229766847,1
prototype,train,p228__p228_006_mic1,p228,allow,0.9924823045730591,0.86,0.1324823045730591,1
prototype,test,p232__p232_050_mic1,p232,allow,0.9925910830497742,0.86,0.13259108304977418,1
prototype,test,p228__p228_046_mic1,p228,allow,0.9926223754882812,0.86,0.13262237548828126,1
prototype,test,p225__p225_299_mic1,p225,allow,0.9926956295967102,0.86,0.13269562959671022,1
prototype,train,p227__p227_006_mic1,p227,allow,0.9926987886428833,0.86,0.13269878864288331,1
prototype,valid,p231__p231_053_mic1,p231,allow,0.9927088618278503,0.86,0.13270886182785036,1
prototype,train,p227__p227_067_mic1,p227,allow,0.9927287101745605,0.86,0.13272871017456056,1
prototype,train,p231__p231_025_mic1,p231,allow,0.9928368926048279,0.86,0.1328368926048279,1
prototype,train,p227__p227_066_mic1,p227,allow,0.9929159283638,0.86,0.13291592836380006,1
prototype,train,p227__p227_068_mic1,p227,allow,0.9929799437522888,0.86,0.13297994375228883,1
prototype,valid,p231__p231_079_mic1,p231,allow,0.9929826259613037,0.86,0.13298262596130372,1
prototype,train,p232__p232_043_mic1,p232,allow,0.993000864982605,0.86,0.133000864982605,1
prototype,test,p225__p225_323_mic1,p225,allow,0.9932225942611694,0.86,0.13322259426116945,1
prototype,train,p226__p226_008_mic1,p226,not_allow,0.7267486453056335,0.86,-0.13325135469436644,0
prototype,train,p227__p227_069_mic1,p227,allow,0.9933348894119263,0.86,0.13333488941192628,1
prototype,test,p225__p225_282_mic1,p225,allow,0.9934656023979187,0.86,0.13346560239791871,1
prototype,valid,p232__p232_001_mic1,p232,allow,0.9934707880020142,0.86,0.13347078800201417,1
prototype,test,p227__p227_071_mic1,p227,allow,0.9935505390167236,0.86,0.13355053901672365,1
prototype,test,p231__p231_014_mic1,p231,allow,0.9936376214027405,0.86,0.1336376214027405,1
prototype,train,p227__p227_073_mic1,p227,allow,0.9936612248420715,0.86,0.13366122484207155,1
prototype,train,p227__p227_029_mic1,p227,allow,0.9936705827713013,0.86,0.13367058277130128,1
prototype,test,p232__p232_036_mic1,p232,allow,0.9936754703521729,0.86,0.13367547035217286,1
prototype,train,p227__p227_005_mic1,p227,allow,0.993857741355896,0.86,0.133857741355896,1
prototype,test,p232__p232_022_mic1,p232,allow,0.9938607811927795,0.86,0.13386078119277955,1
prototype,train,p228__p228_054_mic1,p228,allow,0.9939098358154297,0.86,0.1339098358154297,1
prototype,train,p228__p228_001_mic1,p228,allow,0.993956446647644,0.86,0.13395644664764406,1
prototype,test,p228__p228_047_mic1,p228,allow,0.9939653873443604,0.86,0.13396538734436036,1
prototype,train,p231__p231_023_mic1,p231,allow,0.994049072265625,0.86,0.134049072265625,1
prototype,train,p231__p231_007_mic1,p231,allow,0.994066059589386,0.86,0.134066059589386,1
prototype,valid,p225__p225_316_mic1,p225,allow,0.99406898021698,0.86,0.13406898021698,1
prototype,train,p228__p228_034_mic1,p228,allow,0.9940764904022217,0.86,0.1340764904022217,1
prototype,train,p227__p227_002_mic1,p227,allow,0.9941096901893616,0.86,0.13410969018936159,1
prototype,train,p228__p228_056_mic1,p228,allow,0.9941098690032959,0.86,0.1341098690032959,1
prototype,valid,p232__p232_041_mic1,p232,allow,0.9941225051879883,0.86,0.1341225051879883,1
prototype,valid,p231__p231_021_mic1,p231,allow,0.9941822290420532,0.86,0.13418222904205324,1
prototype,valid,p231__p231_056_mic1,p231,allow,0.9942805767059326,0.86,0.13428057670593263,1
prototype,train,p231__p231_052_mic1,p231,allow,0.9943062663078308,0.86,0.13430626630783082,1
prototype,train,p228__p228_009_mic1,p228,allow,0.9943236112594604,0.86,0.13432361125946046,1
prototype,valid,p231__p231_032_mic1,p231,allow,0.9943752884864807,0.86,0.13437528848648073,1
prototype,train,p232__p232_010_mic1,p232,allow,0.9943759441375732,0.86,0.13437594413757326,1
binary,valid,p232__p232_003_mic1,p232,allow,0.7044015328089396,0.5700000000000001,0.13440153280893952,1
prototype,train,p231__p231_066_mic1,p231,allow,0.9944088459014893,0.86,0.13440884590148927,1
prototype,train,p227__p227_060_mic1,p227,allow,0.9944612979888916,0.86,0.13446129798889161,1
prototype,train,p227__p227_056_mic1,p227,allow,0.9945347309112549,0.86,0.1345347309112549,1
prototype,train,p228__p228_021_mic1,p228,allow,0.994540274143219,0.86,0.134540274143219,1
prototype,train,p228__p228_068_mic1,p228,allow,0.9945404529571533,0.86,0.13454045295715333,1
prototype,valid,p225__p225_350_mic1,p225,allow,0.9946571588516235,0.86,0.13465715885162355,1
prototype,train,p232__p232_052_mic1,p232,allow,0.9946595430374146,0.86,0.13465954303741456,1
prototype,train,p228__p228_033_mic1,p228,allow,0.9947375059127808,0.86,0.13473750591278078,1
prototype,train,p225__p225_301_mic1,p225,allow,0.9947786331176758,0.86,0.1347786331176758,1
prototype,train,p227__p227_036_mic1,p227,allow,0.994794487953186,0.86,0.13479448795318605,1
prototype,valid,p231__p231_061_mic1,p231,allow,0.9947968125343323,0.86,0.1347968125343323,1
prototype,train,p230__p230_044_mic1,p230,not_allow,0.7251922488212585,0.86,-0.13480775117874144,0
prototype,test,p228__p228_053_mic1,p228,allow,0.9948387145996094,0.86,0.1348387145996094,1
prototype,test,p228__p228_055_mic1,p228,allow,0.9948478937149048,0.86,0.1348478937149048,1
prototype,test,p225__p225_274_mic1,p225,allow,0.9949103593826294,0.86,0.1349103593826294,1
prototype,train,p225__p225_002_mic1,p225,allow,0.9949331283569336,0.86,0.1349331283569336,1
prototype,train,p231__p231_047_mic1,p231,allow,0.9950128793716431,0.86,0.13501287937164308,1
prototype,test,p225__p225_347_mic1,p225,allow,0.9950212240219116,0.86,0.13502122402191163,1
prototype,train,p227__p227_015_mic1,p227,allow,0.9950374364852905,0.86,0.13503743648529054,1
prototype,train,p231__p231_024_mic1,p231,allow,0.9950813055038452,0.86,0.13508130550384523,1
prototype,train,p227__p227_082_mic1,p227,allow,0.9951720237731934,0.86,0.13517202377319337,1
prototype,train,p231__p231_033_mic1,p231,allow,0.9951727390289307,0.86,0.13517273902893068,1
prototype,train,p225__p225_352_mic1,p225,allow,0.9951833486557007,0.86,0.1351833486557007,1
prototype,train,p232__p232_006_mic1,p232,allow,0.9952005743980408,0.86,0.13520057439804078,1
prototype,train,p232__p232_028_mic1,p232,allow,0.9952192902565002,0.86,0.13521929025650026,1
prototype,train,p225__p225_353_mic1,p225,allow,0.9952539205551147,0.86,0.13525392055511476,1
prototype,train,p227__p227_034_mic1,p227,allow,0.9952815771102905,0.86,0.13528157711029054,1
binary,test,sp0154__Lab41-SRI-VOiCES-src-sp0154-ch123998-sg0018,sp0154,not_allow,0.43469607681035993,0.5700000000000001,-0.13530392318964013,0
prototype,train,p228__p228_077_mic1,p228,allow,0.9953467845916748,0.86,0.13534678459167482,1
prototype,train,p227__p227_051_mic1,p227,allow,0.9953491687774658,0.86,0.13534916877746583,1
prototype,test,p225__p225_296_mic1,p225,allow,0.9953783750534058,0.86,0.13537837505340578,1
prototype,train,p228__p228_057_mic1,p228,allow,0.9954007863998413,0.86,0.13540078639984132,1
prototype,test,p228__p228_004_mic1,p228,allow,0.9954283833503723,0.86,0.13542838335037233,1
prototype,valid,p225__p225_332_mic1,p225,allow,0.9954344034194946,0.86,0.13543440341949464,1
prototype,train,p227__p227_049_mic1,p227,allow,0.9955973625183105,0.86,0.13559736251831056,1
prototype,valid,p225__p225_312_mic1,p225,allow,0.9956498146057129,0.86,0.1356498146057129,1
prototype,valid,sp1961__Lab41-SRI-VOiCES-src-sp1961-ch149739-sg0039,sp1961,not_allow,0.7243332266807556,0.86,-0.13566677331924437,0
prototype,test,p227__p227_046_mic1,p227,allow,0.995674729347229,0.86,0.13567472934722902,1
prototype,train,p225__p225_346_mic1,p225,allow,0.9956969022750854,0.86,0.13569690227508546,1
prototype,test,p228__p228_069_mic1,p228,allow,0.995704174041748,0.86,0.13570417404174806,1
prototype,train,p225__p225_001_mic1,p225,allow,0.9957565665245056,0.86,0.13575656652450563,1
prototype,train,p227__p227_020_mic1,p227,allow,0.995789647102356,0.86,0.13578964710235597,1
binary,valid,sp5139__Lab41-SRI-VOiCES-src-sp5139-ch061422-sg0023,sp5139,not_allow,0.43417230652024347,0.5700000000000001,-0.1358276934797566,0
prototype,train,p227__p227_018_mic1,p227,allow,0.9958515763282776,0.86,0.1358515763282776,1
prototype,train,p225__p225_243_mic1,p225,allow,0.995864987373352,0.86,0.13586498737335206,1
prototype,test,p227__p227_044_mic1,p227,allow,0.9958852529525757,0.86,0.1358852529525757,1
binary,valid,p232__p232_004_mic1,p232,allow,0.7059567272663116,0.5700000000000001,0.13595672726631158,1
prototype,train,p225__p225_356_mic1,p225,allow,0.9960409998893738,0.86,0.1360409998893738,1
prototype,train,p231__p231_064_mic1,p231,allow,0.9960482120513916,0.86,0.13604821205139161,1
prototype,train,p225__p225_366_mic1,p225,allow,0.9960619211196899,0.86,0.13606192111968995,1
prototype,train,p225__p225_258_mic1,p225,allow,0.996066689491272,0.86,0.13606668949127199,1
prototype,train,p225__p225_335_mic1,p225,allow,0.9961035847663879,0.86,0.13610358476638795,1
prototype,test,p227__p227_079_mic1,p227,allow,0.9961093664169312,0.86,0.13610936641693117,1
prototype,train,p225__p225_359_mic1,p225,allow,0.9961144924163818,0.86,0.13611449241638185,1
prototype,train,p225__p225_218_mic1,p225,allow,0.9961938858032227,0.86,0.13619388580322267,1
prototype,train,p225__p225_219_mic1,p225,allow,0.9962018728256226,0.86,0.13620187282562257,1
prototype,train,p231__p231_029_mic1,p231,allow,0.9962061643600464,0.86,0.1362061643600464,1
binary,test,p232__p232_044_mic1,p232,allow,0.7062281370162964,0.5700000000000001,0.13622813701629632,1
prototype,valid,p231__p231_036_mic1,p231,allow,0.9962874054908752,0.86,0.13628740549087526,1
prototype,train,p225__p225_363_mic1,p225,allow,0.9962921142578125,0.86,0.1362921142578125,1
prototype,train,p231__p231_050_mic1,p231,allow,0.9962971806526184,0.86,0.13629718065261842,1
prototype,train,p227__p227_014_mic1,p227,allow,0.9963873028755188,0.86,0.1363873028755188,1
prototype,test,p231__p231_071_mic1,p231,allow,0.9964147806167603,0.86,0.13641478061676027,1
prototype,train,p232__p232_016_mic1,p232,allow,0.9964721202850342,0.86,0.1364721202850342,1
prototype,valid,p227__p227_010_mic1,p227,allow,0.9964884519577026,0.86,0.13648845195770265,1
prototype,train,p232__p232_017_mic1,p232,allow,0.9965054392814636,0.86,0.13650543928146364,1
prototype,valid,p227__p227_028_mic1,p227,allow,0.996518611907959,0.86,0.136518611907959,1
prototype,train,p227__p227_045_mic1,p227,allow,0.9965366125106812,0.86,0.13653661251068117,1
prototype,valid,p228__p228_011_mic1,p228,allow,0.9965550303459167,0.86,0.13655503034591676,1
prototype,train,p227__p227_041_mic1,p227,allow,0.996556282043457,0.86,0.13655628204345704,1
prototype,train,p231__p231_001_mic1,p231,allow,0.9965769648551941,0.86,0.1365769648551941,1
prototype,valid,p232__p232_049_mic1,p232,allow,0.996607780456543,0.86,0.13660778045654298,1
prototype,test,p227__p227_026_mic1,p227,allow,0.9966290593147278,0.86,0.1366290593147278,1
prototype,train,p225__p225_176_mic1,p225,allow,0.9966399669647217,0.86,0.1366399669647217,1
prototype,train,p231__p231_003_mic1,p231,allow,0.9966740012168884,0.86,0.13667400121688844,1
prototype,test,sp2785__Lab41-SRI-VOiCES-src-sp2785-ch154282-sg0022,sp2785,not_allow,0.7233133316040039,0.86,-0.13668666839599608,0
prototype,train,p228__p228_049_mic1,p228,allow,0.9966944456100464,0.86,0.1366944456100464,1
prototype,test,p231__p231_011_mic1,p231,allow,0.9967571496963501,0.86,0.1367571496963501,1
prototype,train,p225__p225_200_mic1,p225,allow,0.9967577457427979,0.86,0.13675774574279786,1
prototype,train,p225__p225_244_mic1,p225,allow,0.9967706203460693,0.86,0.13677062034606935,1
prototype,valid,p225__p225_222_mic1,p225,allow,0.9967769384384155,0.86,0.13677693843841554,1
prototype,valid,p225__p225_291_mic1,p225,allow,0.9967790842056274,0.86,0.13677908420562745,1
prototype,test,p231__p231_041_mic1,p231,allow,0.9967913031578064,0.86,0.1367913031578064,1
prototype,valid,p231__p231_030_mic1,p231,allow,0.9968066811561584,0.86,0.13680668115615846,1
prototype,test,p228__p228_062_mic1,p228,allow,0.9968212246894836,0.86,0.13682122468948366,1
prototype,train,p227__p227_062_mic1,p227,allow,0.9968262314796448,0.86,0.1368262314796448,1
prototype,train,p225__p225_298_mic1,p225,allow,0.9968428611755371,0.86,0.13684286117553712,1
prototype,train,p225__p225_195_mic1,p225,allow,0.9968525171279907,0.86,0.13685251712799074,1
prototype,test,p225__p225_351_mic1,p225,allow,0.9968630075454712,0.86,0.1368630075454712,1
prototype,train,p225__p225_197_mic1,p225,allow,0.9968827962875366,0.86,0.13688279628753663,1
prototype,train,p228__p228_041_mic1,p228,allow,0.9969140291213989,0.86,0.13691402912139894,1
prototype,train,p225__p225_286_mic1,p225,allow,0.996914267539978,0.86,0.13691426753997804,1
prototype,train,p225__p225_254_mic1,p225,allow,0.996926486492157,0.86,0.136926486492157,1
prototype,train,p227__p227_055_mic1,p227,allow,0.9969489574432373,0.86,0.13694895744323732,1
prototype,valid,p231__p231_058_mic1,p231,allow,0.9970043897628784,0.86,0.13700438976287843,1
prototype,valid,p225__p225_310_mic1,p225,allow,0.9970076084136963,0.86,0.1370076084136963,1
prototype,valid,p228__p228_039_mic1,p228,allow,0.9970358610153198,0.86,0.13703586101531984,1
prototype,valid,p227__p227_080_mic1,p227,allow,0.9970479011535645,0.86,0.13704790115356447,1
prototype,valid,p225__p225_308_mic1,p225,allow,0.9970545768737793,0.86,0.1370545768737793,1
prototype,train,p227__p227_054_mic1,p227,allow,0.9970705509185791,0.86,0.13707055091857911,1
prototype,test,p228__p228_012_mic1,p228,allow,0.9970746040344238,0.86,0.13707460403442384,1
prototype,train,sp3546__Lab41-SRI-VOiCES-src-sp3546-ch009342-sg0009,sp3546,not_allow,0.722913920879364,0.86,-0.13708607912063597,0
prototype,valid,p225__p225_236_mic1,p225,allow,0.9970889687538147,0.86,0.1370889687538147,1
prototype,valid,p231__p231_080_mic1,p231,allow,0.99709552526474,0.86,0.13709552526474,1
prototype,train,p227__p227_008_mic1,p227,allow,0.9970961809158325,0.86,0.13709618091583253,1
prototype,valid,p225__p225_281_mic1,p225,allow,0.9971003532409668,0.86,0.1371003532409668,1
prototype,test,p225__p225_348_mic1,p225,allow,0.9971446990966797,0.86,0.1371446990966797,1
prototype,test,p231__p231_017_mic1,p231,allow,0.9971960783004761,0.86,0.1371960783004761,1
prototype,test,p228__p228_059_mic1,p228,allow,0.9972094297409058,0.86,0.13720942974090578,1
prototype,test,p231__p231_072_mic1,p231,allow,0.9972410202026367,0.86,0.13724102020263673,1
prototype,train,p231__p231_044_mic1,p231,allow,0.9972870349884033,0.86,0.13728703498840333,1
prototype,train,p231__p231_005_mic1,p231,allow,0.9972912669181824,0.86,0.1372912669181824,1
prototype,train,p225__p225_317_mic1,p225,allow,0.997329592704773,0.86,0.13732959270477296,1
prototype,train,p231__p231_078_mic1,p231,allow,0.9973468780517578,0.86,0.13734687805175783,1
prototype,test,p227__p227_011_mic1,p227,allow,0.997370719909668,0.86,0.13737071990966798,1
prototype,train,p228__p228_026_mic1,p228,allow,0.997382640838623,0.86,0.13738264083862306,1
prototype,test,p225__p225_290_mic1,p225,allow,0.9974074959754944,0.86,0.1374074959754944,1
prototype,train,p228__p228_063_mic1,p228,allow,0.9974083304405212,0.86,0.13740833044052125,1
prototype,train,p227__p227_025_mic1,p227,allow,0.9974151849746704,0.86,0.13741518497467042,1
prototype,valid,p227__p227_070_mic1,p227,allow,0.9974581003189087,0.86,0.1374581003189087,1
prototype,train,p227__p227_063_mic1,p227,allow,0.997460126876831,0.86,0.13746012687683107,1
prototype,train,p227__p227_047_mic1,p227,allow,0.9974602460861206,0.86,0.13746024608612062,1
prototype,test,p225__p225_273_mic1,p225,allow,0.9974685311317444,0.86,0.1374685311317444,1
prototype,train,p225__p225_192_mic1,p225,allow,0.9974750280380249,0.86,0.13747502803802492,1
prototype,test,p225__p225_264_mic1,p225,allow,0.9974789619445801,0.86,0.1374789619445801,1
prototype,train,p225__p225_203_mic1,p225,allow,0.9975260496139526,0.86,0.13752604961395265,1
prototype,train,p228__p228_032_mic1,p228,allow,0.9975481033325195,0.86,0.13754810333251954,1
prototype,valid,p231__p231_068_mic1,p231,allow,0.9975556135177612,0.86,0.13755561351776124,1
prototype,train,p227__p227_074_mic1,p227,allow,0.9976219534873962,0.86,0.13762195348739625,1
prototype,train,p225__p225_349_mic1,p225,allow,0.9976526498794556,0.86,0.13765264987945558,1
prototype,valid,p227__p227_086_mic1,p227,allow,0.9976592063903809,0.86,0.13765920639038087,1
prototype,train,p225__p225_221_mic1,p225,allow,0.99767005443573,0.86,0.13767005443573,1
prototype,train,p228__p228_048_mic1,p228,allow,0.9976823329925537,0.86,0.13768233299255372,1
prototype,valid,p228__p228_070_mic1,p228,allow,0.9976980686187744,0.86,0.13769806861877443,1
prototype,test,p225__p225_193_mic1,p225,allow,0.9977134466171265,0.86,0.13771344661712648,1
prototype,train,p225__p225_320_mic1,p225,allow,0.997715175151825,0.86,0.13771517515182496,1
prototype,train,p225__p225_279_mic1,p225,allow,0.9977326393127441,0.86,0.13773263931274415,1
binary,test,p228__p228_028_mic1,p228,allow,0.7077411413192749,0.5700000000000001,0.13774114131927484,1
